1985 1 1 0.419 0.01
1985 2 1 0.667 0.01
1985 3 1 1.11 0.01
1985 4 1 1.155 0.01
1986 1 1 0.403 0.01
1986 2 1 0.961 0.01
1986 3 1 0.395 0.01
1986 4 1 0.475 0.01
1987 1 1 0.143 0.01
1987 2 1 0.008 0.01
1987 3 1 0.15 0.01
1987 4 1 0.707 0.01
1988 1 1 0.584 0.01
1988 2 1 0.129 0.01
1988 3 1 0.864 0.01
1988 4 1 1 0.01
1989 1 1 0.378 0.01
1989 2 1 0.346 0.01
1989 3 1 0.866 0.01
1989 4 1 0.567 0.01
1990 1 1 0.392 0.01
1990 2 1 0.106 0.01
1990 3 1 0.661 0.01
1990 4 1 1.006 0.01
1991 1 1 0.11 0.01
1991 2 1 0.152 0.01
1991 3 1 0.207 0.01
1991 4 1 0.14 0.01
1992 1 1 0.061 0.01
1992 2 1 0.067 0.01
1992 3 1 0.415 0.01
1992 4 1 0.178 0.01
1993 1 1 0.141 0.01
1993 2 1 0.144 0.01
1993 3 1 1.42 0.01
1993 4 1 0.175 0.01
1994 1 1 0.176 0.01
1994 2 1 0.399 0.01
1994 3 1 1.446 0.01
1994 4 1 0.307 0.01
1995 1 1 0.512 0.01
1995 2 1 0.335 0.01
1995 3 1 0.533 0.01
1995 4 1 0.297 0.01
1996 1 1 0.117 0.01
1996 2 1 0.082 0.01
1996 3 1 0.74 0.01
1996 4 1 0.012 0.01
1997 1 1 0.27 0.01
1997 2 1 0.738 0.01
1997 3 1 0.84 0.01
1997 4 1 0.302 0.01
1998 1 1 0.138 0.01
1998 2 1 0.084 0.01
1998 3 1 0.253 0.01
1998 4 1 0.038 0.01
1999 1 1 0.093 0.01
1999 2 1 0.328 0.01
1999 3 1 0.612 0.01
1999 4 1 0.322 0.01
2000 1 1 0.016 0.01
2000 2 1 0.049 0.01
2000 3 1 0.453 0.01
2000 4 1 0.075 0.01
2001 1 1 0.163 0.01
2001 2 1 0.859 0.01
2001 3 1 0.595 0.01
2001 4 1 0.16 0.01
2002 1 1 0.182 0.01
2002 2 1 0.136 0.01
2002 3 1 0.505 0.01
2002 4 1 0.347 0.01
2003 1 1 1.358 0.01
2003 2 1 0.853 0.01
2003 3 1 0.665 0.01
2003 4 1 0.114 0.01
2004 1 1 0.187 0.01
2004 2 1 0.242 0.01
2004 3 1 0.51 0.01
2004 4 1 0.238 0.01
2005 1 1 0.297 0.01
2005 2 1 0.251 0.01
2005 3 1 1.002 0.01
2005 4 1 0.304 0.01
2006 1 1 0.345 0.01
2006 2 1 0.329 0.01
2006 3 1 0.613 0.01
2006 4 1 0.393 0.01
2007 1 1 0.488 0.01
2007 2 1 0.415 0.01
2007 3 1 0.673 0.01
2007 4 1 0.463 0.01
2008 1 1 0.265 0.01
2008 2 1 0.87 0.01
2008 3 1 0.843 0.01
2008 4 1 0.373 0.01
2009 1 1 0.498 0.01
2009 2 1 0.917 0.01
2009 3 1 1.41 0.01
2009 4 1 0.837 0.01
2010 1 1 1.917 0.01
2010 2 1 1.953 0.01
2010 3 1 1.565 0.01
2010 4 1 1.649 0.01
2011 1 1 2.544 0.01
2011 2 1 3.282 0.01
2011 3 1 2.644 0.01
2011 4 1 3.988 0.01
2012 1 1 2.972 0.01
2012 2 1 1.838 0.01
2012 3 1 1.95 0.01
2012 4 1 1.496 0.01
2013 1 1 1.954 0.01
2013 2 1 1.873 0.01
2013 3 1 2.184 0.01
2013 4 1 1.788 0.01
2014 1 1 0.805 0.01
2014 2 1 0.829 0.01
2014 3 1 0.478 0.01
2014 4 1 0.413 0.01
2015 1 1 0.614 0.01
2015 2 1 0.946 0.01
2015 3 1 1.052 0.01
2015 4 1 0.205 0.01
2016 1 1 0.566 0.01
2016 2 1 0.437 0.01
2016 3 1 0.75 0.01
2016 4 1 0.917 0.01
2017 1 1 0.483 0.01
2017 2 1 0.368 0.01
2017 3 1 1.07 0.01
2017 4 1 0.797 0.01
2018 1 1 0.267 0.01
2018 2 1 0.438 0.01
2018 3 1 0.741 0.01
2018 4 1 0.303 0.01
2019 1 1 0.364 0.01
2019 2 1 0.553 0.01
2019 3 1 0.711 0.01
2019 4 1 0.222 0.01
2020 1 1 0.236 0.01
2020 2 1 0.244 0.01
2020 3 1 0.317 0.01
2020 4 1 0.172 0.01
2021 1 1 0.327 0.01
2021 2 1 0.386 0.01
2021 3 1 0.391 0.01
2021 4 1 0.377 0.01
2022 1 1 0.44 0.01
2022 2 1 0.531 0.01
2022 3 1 0.646 0.01
2022 4 1 0.788 0.01
2023 1 1 0.619 0.01
2023 2 1 0.568 0.01
2023 3 1 0.641 0.01
2023 4 1 0.525 0.01
1953 3 2 0.009 0.01
1953 4 2 0.27 0.01
1954 1 2 0.117 0.01
1954 3 2 0.742 0.01
1954 4 2 1.602 0.01
1955 1 2 0.051 0.01
1955 2 2 0.001 0.01
1955 3 2 1.252 0.01
1955 4 2 0.25 0.01
1956 1 2 0.03 0.01
1956 3 2 0.313 0.01
1956 4 2 0.371 0.01
1957 1 2 0.007 0.01
1957 3 2 0.25 0.01
1957 4 2 0.698 0.01
1958 1 2 0.012 0.01
1958 3 2 2.058 0.01
1958 4 2 0.763 0.01
1959 1 2 0.064 0.01
1959 2 2 0.095 0.01
1959 3 2 1.437 0.01
1959 4 2 0.562 0.01
1960 1 2 0.006 0.01
1960 2 2 0.003 0.01
1960 3 2 1.037 0.01
1960 4 2 0.779 0.01
1961 3 2 1.381 0.01
1961 4 2 0.22 0.01
1962 1 2 0.033 0.01
1962 2 2 0.282 0.01
1962 3 2 3.542 0.01
1962 4 2 1.084 0.01
1963 1 2 0.096 0.01
1963 2 2 1.029 0.01
1963 3 2 3.853 0.01
1963 4 2 1.47 0.01
1964 1 2 0.04 0.01
1964 2 2 0.649 0.01
1964 3 2 2.848 0.01
1964 4 2 0.375 0.01
1965 1 2 0.073 0.01
1965 2 2 1.627 0.01
1965 3 2 9.618 0.01
1965 4 2 1.444 0.01
1966 1 2 0.249 0.01
1966 2 2 2.04 0.01
1966 3 2 8.992 0.01
1966 4 2 0.956 0.01
1967 1 2 0.077 0.01
1967 2 2 1.744 0.01
1967 3 2 5.639 0.01
1967 4 2 0.612 0.01
1968 1 2 0.242 0.01
1968 2 2 3.694 0.01
1968 3 2 12.236 0.01
1968 4 2 1.986 0.01
1969 1 2 0.434 0.01
1969 2 2 2.364 0.01
1969 3 2 7.41 0.01
1969 4 2 0.793 0.01
1970 1 2 0.424 0.01
1970 2 2 1.817 0.01
1970 3 2 7.176 0.01
1970 4 2 2.794 0.01
1971 1 2 0.525 0.01
1971 2 2 3.794 0.01
1971 3 2 11.563 0.01
1971 4 2 2.817 0.01
1972 1 2 1.508 0.01
1972 2 2 3.325 0.01
1972 3 2 13.037 0.01
1972 4 2 1.769 0.01
1973 1 2 1.281 0.01
1973 2 2 5.671 0.01
1973 3 2 9.024 0.01
1973 4 2 1.988 0.01
1974 1 2 1.495 0.01
1974 2 2 4.321 0.01
1974 3 2 12.438 0.01
1974 4 2 4.622 0.01
1975 1 2 0.739 0.01
1975 2 2 3.368 0.01
1975 3 2 6.258 0.01
1975 4 2 0.653 0.01
1976 1 2 0.824 0.01
1976 2 2 2.008 0.01
1976 3 2 13.934 0.01
1976 4 2 2.4 0.01
1977 1 2 0.118 0.01
1977 2 2 1.257 0.01
1977 3 2 1.644 0.01
1977 4 2 0.346 0.01
1978 1 2 0.431 0.01
1978 2 2 2.795 0.01
1978 3 2 4.205 0.01
1978 4 2 1.041 0.01
1979 1 2 0.617 0.01
1979 2 2 3.22 0.01
1979 3 2 4.93 0.01
1979 4 2 2.578 0.01
1980 1 2 0.425 0.01
1980 2 2 3.286 0.01
1980 3 2 6.622 0.01
1980 4 2 3.724 0.01
1981 1 2 1.632 0.01
1981 2 2 2.521 0.01
1981 3 2 7.361 0.01
1981 4 2 2.981 0.01
1982 1 2 1.383 0.01
1982 2 2 4.049 0.01
1982 3 2 9.353 0.01
1982 4 2 3.801 0.01
1983 1 2 1 0.01
1983 2 2 3.933 0.01
1983 3 2 6.754 0.01
1983 4 2 0.637 0.01
1984 1 2 0.238 0.01
1984 2 2 3.05 0.01
1984 3 2 8.157 0.01
1984 4 2 2.185 0.01
1985 1 2 0.372 0.01
1985 2 2 4.333 0.01
1985 3 2 12.516 0.01
1985 4 2 1.119 0.01
1986 1 2 0.2 0.01
1986 2 2 4.846 0.01
1986 3 2 9.161 0.01
1986 4 2 0.648 0.01
1987 1 2 0.18 0.01
1987 2 2 5.332 0.01
1987 3 2 8.263 0.01
1987 4 2 1.629 0.01
1988 1 2 0.446 0.01
1988 2 2 11.029 0.01
1988 3 2 9.144 0.01
1988 4 2 0.173 0.01
1989 1 2 0.836 0.01
1989 2 2 6.238 0.01
1989 3 2 10.016 0.01
1989 4 2 0.935 0.01
1990 1 2 0.263 0.01
1990 2 2 2.535 0.01
1990 3 2 8.893 0.01
1990 4 2 2.465 0.01
1991 1 2 0.09 0.01
1991 2 2 5.182 0.01
1991 3 2 10.716 0.01
1991 4 2 0.253 0.01
1992 1 2 0.173 0.01
1992 2 2 12.03 0.01
1992 3 2 9.322 0.01
1992 4 2 0.031 0.01
1993 1 2 0.675 0.01
1993 2 2 9.88 0.01
1993 3 2 5.013 0.01
1993 4 2 0.007 0.01
1994 1 2 0.694 0.01
1994 2 2 13.532 0.01
1994 3 2 4.838 0.01
1994 4 2 0.02 0.01
1995 1 2 0.641 0.01
1995 2 2 8.044 0.01
1995 3 2 4.797 0.01
1995 4 2 0.078 0.01
1996 1 2 2.173 0.01
1996 2 2 9.377 0.01
1996 3 2 5.895 0.01
1996 4 2 0.009 0.01
1997 1 2 0.59 0.01
1997 2 2 9.591 0.01
1997 3 2 5.483 0.01
1997 4 2 0.015 0.01
1998 1 2 0.746 0.01
1998 2 2 3.829 0.01
1998 3 2 3.814 0.01
1998 4 2 0.233 0.01
1999 1 2 0.372 0.01
1999 2 2 2.714 0.01
1999 3 2 2.769 0.01
1999 4 2 0.017 0.01
2000 1 2 0.168 0.01
2000 2 2 2.547 0.01
2000 3 2 0.849 0.01
2000 4 2 0.036 0.01
2001 1 2 0.071 0.01
2001 2 2 0.833 0.01
2001 3 2 1.62 0.01
2001 4 2 0.105 0.01
2002 1 2 0.347 0.01
2002 2 2 2.21 0.01
2002 3 2 2.984 0.01
2002 4 2 0.143 0.01
2003 1 2 0.157 0.01
2003 2 2 1.336 0.01
2003 3 2 1.272 0.01
2003 4 2 0.166 0.01
2004 1 2 0.188 0.01
2004 2 2 1.973 0.01
2004 3 2 2.266 0.01
2004 4 2 0.066 0.01
2005 1 2 0.069 0.01
2005 2 2 1.279 0.01
2005 3 2 1.422 0.01
2005 4 2 0.011 0.01
2006 1 2 0.039 0.01
2006 2 2 1.44 0.01
2006 3 2 0.613 0.01
2006 4 2 0.047 0.01
2007 1 2 0.08 0.01
2007 2 2 0.575 0.01
2007 3 2 0.379 0.01
2007 4 2 0.047 0.01
2008 1 2 0.035 0.01
2008 2 2 0.833 0.01
2008 3 2 0.378 0.01
2008 4 2 0.017 0.01
2009 1 2 0.139 0.01
2009 2 2 1.439 0.01
2009 3 2 0.408 0.01
2009 4 2 0.008 0.01
2010 1 2 0.313 0.01
2010 2 2 1.936 0.01
2010 3 2 0.475 0.01
2010 4 2 0.035 0.01
2011 1 2 0.426 0.01
2011 2 2 1.586 0.01
2011 3 2 0.561 0.01
2011 4 2 0.061 0.01
2012 1 2 0.245 0.01
2012 2 2 2.732 0.01
2012 3 2 0.393 0.01
2012 4 2 0.054 0.01
2013 1 2 0.279 0.01
2013 2 2 1.997 0.01
2013 3 2 0.742 0.01
2013 4 2 0.011 0.01
2014 1 2 0.458 0.01
2014 2 2 2.126 0.01
2014 3 2 0.694 0.01
2014 4 2 0.102 0.01
2015 1 2 0.036 0.01
2015 2 2 1.17 0.01
2015 3 2 0.613 0.01
2015 4 2 0.03 0.01
2016 1 2 0.094 0.01
2016 2 2 1.445 0.01
2016 3 2 1.348 0.01
2016 4 2 0.101 0.01
2017 1 2 0.049 0.01
2017 2 2 0.998 0.01
2017 3 2 0.246 0.01
2017 4 2 0.03 0.01
2018 1 2 0.053 0.01
2018 2 2 1.096 0.01
2018 3 2 0.189 0.01
2018 4 2 0.017 0.01
2019 1 2 0.002 0.01
2019 2 2 0.735 0.01
2019 3 2 0.274 0.01
2019 4 2 0.018 0.01
2020 1 2 0.017 0.01
2020 2 2 0.861 0.01
2020 3 2 0.702 0.01
2020 4 2 0.1 0.01
2021 1 2 0.011 0.01
2021 2 2 0.686 0.01
2021 3 2 0.256 0.01
2021 4 2 0.037 0.01
2022 1 2 0.005 0.01
2022 2 2 0.642 0.01
2022 3 2 0.286 0.01
2023 1 2 0.024 0.01
2023 2 2 0.639 0.01
2023 3 2 0.687 0.01
2023 4 2 0.062 0.01
1962 2 3 0.51 0.01
1962 3 3 0.042 0.01
1963 1 3 0.001 0.01
1963 2 3 0.25 0.01
1963 3 3 0.014 0.01
1963 4 3 0.003 0.01
1964 2 3 0.285 0.01
1964 3 3 0.012 0.01
1965 1 3 0.001 0.01
1965 2 3 0.159 0.01
1966 2 3 0.029 0.01
1966 4 3 0.001 0.01
1967 2 3 0.15 0.01
1967 3 3 0.063 0.01
1968 2 3 0.048 0.01
1968 3 3 0.009 0.01
1969 1 3 0.01 0.01
1969 2 3 0.112 0.01
1969 3 3 0.05 0.01
1969 4 3 0.009 0.01
1970 1 3 0.008 0.01
1970 2 3 0.124 0.01
1970 3 3 0.032 0.01
1970 4 3 0.002 0.01
1971 1 3 0.007 0.01
1971 2 3 0.207 0.01
1971 3 3 0.154 0.01
1971 4 3 0.001 0.01
1972 1 3 0.002 0.01
1972 2 3 0.778 0.01
1972 3 3 0.218 0.01
1973 1 3 0.001 0.01
1973 2 3 0.04 0.01
1974 1 3 0.001 0.01
1974 2 3 0.243 0.01
1974 3 3 0.075 0.01
1975 3 3 0.003 0.01
1976 2 3 0.01 0.01
1976 3 3 0.047 0.01
1976 4 3 0.001 0.01
1978 1 3 0.008 0.01
1978 2 3 0.065 0.01
1979 3 3 0.002 0.01
1979 4 3 0.001 0.01
1980 2 3 0.01 0.01
1980 4 3 0.003 0.01
1981 1 3 0.005 0.01
1981 2 3 0.058 0.01
1981 3 3 0.001 0.01
1982 2 3 0.013 0.01
1982 3 3 0.006 0.01
1983 2 3 0.015 0.01
1983 3 3 0.002 0.01
1984 2 3 0.012 0.01
1984 3 3 0.017 0.01
1985 3 3 0.006 0.01
1986 2 3 0.122 0.01
1986 3 3 0.007 0.01
1987 2 3 0.175 0.01
1987 3 3 0.013 0.01
1988 2 3 0.304 0.01
1988 3 3 0.003 0.01
1989 2 3 1.078 0.01
1989 3 3 0.042 0.01
1990 1 3 0.003 0.01
1990 2 3 1.168 0.01
1991 2 3 0.279 0.01
1991 3 3 0.01 0.01
1992 2 3 0.212 0.01
1992 3 3 0.004 0.01
1993 2 3 0.21 0.01
1993 3 3 0.002 0.01
1994 2 3 0.032 0.01
1994 3 3 0.039 0.01
1995 2 3 0.045 0.01
1996 2 3 0.151 0.01
1996 3 3 0.067 0.01
1997 1 3 0.005 0.01
1997 2 3 1.124 0.01
1997 3 3 0.042 0.01
1998 2 3 1.565 0.01
1998 3 3 0.006 0.01
1999 2 3 1.997 0.01
1999 3 3 0.11 0.01
2000 2 3 1.768 0.01
2000 3 3 0.015 0.01
2001 1 3 0.002 0.01
2001 2 3 1.78 0.01
2001 3 3 0.094 0.01
2002 2 3 1.243 0.01
2002 3 3 0.003 0.01
2003 2 3 0.585 0.01
2004 2 3 0.435 0.01
2005 1 3 0.001 0.01
2005 2 3 0.332 0.01
2006 2 3 0.135 0.01
2006 3 3 0.019 0.01
2007 2 3 0.196 0.01
2008 2 3 0.159 0.01
2009 2 3 0.084 0.01
2010 1 3 0.021 0.01
2010 2 3 0.324 0.01
2011 1 3 0.005 0.01
2011 2 3 0.574 0.01
2012 1 3 0.052 0.01
2012 2 3 0.657 0.01
2013 1 3 0.005 0.01
2013 2 3 0.831 0.01
2014 1 3 0.002 0.01
2014 2 3 0.703 0.01
2015 1 3 0.012 0.01
2015 2 3 1.097 0.01
2016 1 3 0.037 0.01
2016 2 3 1.426 0.01
2017 1 3 0.048 0.01
2017 2 3 0.91 0.01
2018 1 3 0.014 0.01
2018 2 3 0.731 0.01
2019 1 3 0.005 0.01
2019 2 3 0.577 0.01
2020 2 3 0.725 0.01
2020 3 3 0.008 0.01
2021 1 3 0.003 0.01
2021 2 3 1.196 0.01
2022 2 3 0.284 0.01
2023 2 3 0.628 0.01
1990 3 4 0.008 0.01
1990 4 4 0.012 0.01
1991 3 4 0.006 0.01
1992 2 4 0.007 0.01
1992 3 4 0.022 0.01
1993 1 4 0.004 0.01
1993 2 4 0.12 0.01
1993 3 4 0.046 0.01
1994 1 4 0.007 0.01
1994 2 4 0.038 0.01
1994 3 4 0.015 0.01
1994 4 4 0.011 0.01
1995 1 4 0.023 0.01
1995 2 4 0.044 0.01
1995 3 4 0.063 0.01
1995 4 4 0.029 0.01
1996 1 4 0.037 0.01
1996 2 4 0.235 0.01
1996 3 4 0.535 0.01
1996 4 4 0.051 0.01
1997 1 4 0.053 0.01
1997 2 4 0.139 0.01
1997 3 4 0.254 0.01
1997 4 4 0.061 0.01
1998 1 4 0.088 0.01
1998 2 4 0.332 0.01
1998 3 4 0.837 0.01
1998 4 4 0.151 0.01
1999 1 4 0.143 0.01
1999 2 4 1 0.01
1999 3 4 0.421 0.01
1999 4 4 0.585 0.01
2000 1 4 0.346 0.01
2000 2 4 0.501 0.01
2000 3 4 0.476 0.01
2000 4 4 0.393 0.01
2001 1 4 0.221 0.01
2001 2 4 0.742 0.01
2001 3 4 0.461 0.01
2001 4 4 0.543 0.01
2002 1 4 0.244 0.01
2002 2 4 0.531 0.01
2002 3 4 0.244 0.01
2002 4 4 0.324 0.01
2003 1 4 0.2 0.01
2003 2 4 0.554 0.01
2003 3 4 0.311 0.01
2003 4 4 0.436 0.01
2004 1 4 0.125 0.01
2004 2 4 0.281 0.01
2004 3 4 0.176 0.01
2004 4 4 0.148 0.01
2005 1 4 0.036 0.01
2005 2 4 0.67 0.01
2005 3 4 0.189 0.01
2005 4 4 0.097 0.01
2006 1 4 0.044 0.01
2006 2 4 0.106 0.01
2006 3 4 0.17 0.01
2006 4 4 0.248 0.01
2007 1 4 0.116 0.01
2007 2 4 0.092 0.01
2007 3 4 0.078 0.01
2007 4 4 0.081 0.01
2008 1 4 0.154 0.01
2008 2 4 0.218 0.01
2008 3 4 0.119 0.01
2008 4 4 0.139 0.01
2009 1 4 0.139 0.01
2009 2 4 0.384 0.01
2009 3 4 0.384 0.01
2009 4 4 0.172 0.01
2010 1 4 0.186 0.01
2010 2 4 0.322 0.01
2010 3 4 0.099 0.01
2010 4 4 0.033 0.01
2011 1 4 0.024 0.01
2011 2 4 0.212 0.01
2011 3 4 0.274 0.01
2011 4 4 0.372 0.01
2012 1 4 0.144 0.01
2012 2 4 0.405 0.01
2012 3 4 0.328 0.01
2012 4 4 0.326 0.01
2013 1 4 0.196 0.01
2013 2 4 0.391 0.01
2013 3 4 0.041 0.01
2013 4 4 0.464 0.01
2014 1 4 0.151 0.01
2014 2 4 0.247 0.01
2014 3 4 0.097 0.01
2014 4 4 0.202 0.01
2015 1 4 0.194 0.01
2015 2 4 0.08 0.01
2015 3 4 0.208 0.01
2015 4 4 0.015 0.01
2016 1 4 0.056 0.01
2016 2 4 0.046 0.01
2016 3 4 0.214 0.01
2016 4 4 0.194 0.01
2017 1 4 0.178 0.01
2017 2 4 0.276 0.01
2017 3 4 0.145 0.01
2017 4 4 0.215 0.01
2018 1 4 0.334 0.01
2018 2 4 0.075 0.01
2018 3 4 0.517 0.01
2018 4 4 0.027 0.01
2019 1 4 0.322 0.01
2019 2 4 0.159 0.01
2019 3 4 0.389 0.01
2019 4 4 0.419 0.01
2020 1 4 0.1 0.01
2020 2 4 0.1 0.01
2020 3 4 0.052 0.01
2020 4 4 0.142 0.01
2021 1 4 0.052 0.01
2021 2 4 0.287 0.01
2021 3 4 0.037 0.01
2021 4 4 0.23 0.01
2022 1 4 0.24 0.01
2022 2 4 0.118 0.01
2022 3 4 0.062 0.01
2022 4 4 0.139 0.01
2023 1 4 0.069 0.01
2023 2 4 0.038 0.01
2023 3 4 0.149 0.01
2023 4 4 0.152 0.01
1986 4 5 0.001 0.01
1987 1 5 0.076 0.01
1987 2 5 0.396 0.01
1987 3 5 0.242 0.01
1987 4 5 0.029 0.01
1988 1 5 0.031 0.01
1988 2 5 0.143 0.01
1988 3 5 0.307 0.01
